Data Year,State abbreviation,FIPS State code,State nameplate capacity (MW),State annual heat input from combustion (MMBtu),State ozone season heat input from combustion (MMBtu),State total annual heat input (MMBtu),State total ozone season heat input (MMBtu),State annual net generation (MWh),State ozone season net generation (MWh),State annual NOx emissions (tons),State ozone season NOx emissions (tons),State annual SO2 emissions (tons),State annual CO2 emissions (tons),State annual CH4 emissions (lbs),State annual N2O emissions (lbs),State annual CO2 equivalent emissions (tons),State annual Hg emissions (lbs),State annual NOx total output emission rate (lb/MWh),State ozone season NOx total output emission rate (lb/MWh),State annual SO2 total output emission rate (lb/MWh),State annual CO2 total output emission rate (lb/MWh),State annual CH4 total output emission rate (lb/MWh),State annual N2O total output emission rate (lb/MWh),State annual CO2 equivalent total output emission rate (lb/MWh),State annual Hg total output emission rate (lb/MWh),State annual NOx input emission rate (lb/MMBtu),State ozone season NOx input emission rate (lb/MMBtu),State annual SO2 input emission rate (lb/MMBtu),State annual CO2 input emission rate (lb/MMBtu),State annual CH4 input emission rate (lb/MMBtu),State annual N2O input emission rate (lb/MMBtu),State annual CO2 equivalent input emission rate (lb/MMBtu),State annual Hg input emission rate (lb/MMBtu),State annual NOx combustion output emission rate (lb/MWh),State ozone season NOx combustion output emission rate (lb/MWh),State annual SO2 combustion output emission rate (lb/MWh),State annual CO2 combustion output emission rate (lb/MWh),State annual CH4 combustion output emission rate (lb/MWh),State annual N2O combustion output emission rate (lb/MWh),State annual Hg combustion output emission rate (lb/MWh),State annual NOx coal output emission rate (lb/MWh),State annual NOx oil output emission rate (lb/MWh),State annual NOx gas output emission rate (lb/MWh),State annual NOx fossil fuel output emission rate (lb/MWh),State ozone season NOx coal output emission rate (lb/MWh),State ozone season NOx oil output emission rate (lb/MWh),State ozone season NOx gas output emission rate (lb/MWh),State ozone season Nox fossil fuel output emission rate (lb/MWh),State annual SO2 coal output emission rate (lb/MWh),State annual SO2 oil output emission rate (lb/MWh),State annual SO2 gas output emission rate (lb/MWh),State annual SO2 fossil fuel output emission rate (lb/MWh),State annual CO2 coal output emission rate (lb/MWh),State annual CO2 oil output emission rate (lb/MWh),State annual CO2 gas output emission rate (lb/MWh),State annual CO2 fossil fuel output emission rate (lb/MWh),State annual CH4 coal output emission rate (lb/MWh),State annual CH4 oil output emission rate (lb/MWh),State annual CH4 gas output emission rate (lb/MWh),State annual CH4 fossil fuel output emission rate (lb/MWh),State annual N2O coal output emission rate (lb/MWh),State annual N2O oil output emission rate (lb/MWh),State annual N2O gas output emission rate (lb/MWh),State annual N2O fossil fuel output emission rate (lb/MWh),State annual CO2 equivalent coal output emission rate (lb/MWh),State annual CO2 equivalent oil output emission rate (lb/MWh),State annual CO2 equivalent gas output emission rate (lb/MWh),State annual CO2 equivalent fossil fuel output emission rate (lb/MWh),State annual Hg coal output emission rate (lb/MWh),State annual Hg fossil fuel output emission rate (lb/MWh),State annual NOx coal input emission rate (lb/MMBtu),State annual NOx oil input emission rate (lb/MMBtu),State annual NOx gas input emission rate (lb/MMBtu),State annual NOx fossil fuel input emission rate (lb/MMBtu),State ozone season NOx coal input emission rate (lb/MMBtu),State ozone season NOx oil input emission rate (lb/MMBtu),State ozone season NOx gas input emission rate (lb/MMBtu),State ozone season NOx fossil fuel input emission rate (lb/MMBtu),State annual SO2 coal input emission rate (lb/MMBtu),State annual SO2 oil input emission rate (lb/MMBtu),State annual SO2 gas input emission rate (lb/MMBtu),State annual SO2 fossil fuel input emission rate (lb/MMBtu),State annual CO2 coal input emission rate (lb/MMBtu),State annual CO2 oil input emission rate (lb/MMBtu),State annual CO2 gas input emission rate (lb/MMBtu),State annual CO2 fossil fuel input emission rate (lb/MMBtu),State annual CH4 coal input emission rate (lb/MMBtu),State annual CH4 oil input emission rate (lb/MMBtu),State annual CH4 gas input emission rate (lb/MMBtu),State annual CH4 fossil fuel input emission rate (lb/MMBtu),State annual N2O coal input emission rate (lb/MMBtu),State annual N2O oil input emission rate (lb/MMBtu),State annual N2O gas input emission rate (lb/MMBtu),State annual N2O fossil fuel input emission rate (lb/MMBtu),State annual CO2 equivalent coal input emission rate (lb/MMBtu),State annual CO2 equivalent oil input emission rate (lb/MMBtu),State annual CO2 equivalent gas input emission rate (lb/MMBtu),State annual CO2 equivalent fossil fuel input emission rate (lb/MMBtu),State annual Hg coal input emission rate (lb/MMBtu),State annual Hg fossil fuel input emission rate (lb/MMBtu),State annual NOx non-baseload output emission rate (lb/MWh),State ozone season NOx non-baseload output emission rate (lb/MWh),State annual SO2 non-baseload output emission rate (lb/MWh) ,State annual CO2 non-baseload  output emission rate (lb/MWh) ,State annual CH4 non-baseload output emission rate (lb/MWh),State annual N2O non-baseload output emission rate (lb/MWh),State annual CO2 equivalent non-baseload output emission rate (lb/MWh),State annual Hg non-baseload  output emission rate (lb/MWh) ,State annual coal net generation (MWh),State annual oil net generation (MWh),State annual gas net generation (MWh),State annual nuclear net generation (MWh),State annual hydro net generation (MWh),State annual biomass net generation (MWh),State annual wind net generation (MWh),State annual solar net generation (MWh),State annual geothermal net generation (MWh),State annual other fossil net generation (MWh),State annual other unknown/ purchased fuel net generation (MWh),State annual total nonrenewables net generation (MWh),State annual total renewables net generation (MWh),State annual total nonhydro renewables net generation (MWh),State annual total combustion net generation (MWh),State annual total noncombustion net generation (MWh),State coal generation percent (resource mix),State oil generation percent (resource mix),State gas generation percent (resource mix),State nuclear generation percent (resource mix),State hydro generation percent (resource mix),State biomass generation percent (resource mix),State wind generation percent (resource mix),State solar generation percent (resource mix),State geothermal generation percent (resource mix),State other fossil  generation percent (resource mix),State other unknown/ purchased fuel generation percent (resource mix),State total nonrenewables generation percent (resource mix),State total renewables generation percent (resource mix),State total nonhydro renewables generation percent (resource mix),State total combustion generation percent (resource mix),State total noncombustion generation percent (resource mix),State annual nonbaseload coal net generation (MWh),State annual nonbaseload oil net generation (MWh),State annual nonbaseload gas net generation (MWh),State annual nonbaseload nuclear net generation (MWh),State annual nonbaseload hydro net generation (MWh),State annual nonbaseload biomass net generation (MWh),State annual nonbaseload wind net generation (MWh),State annual nonbaseload solar net generation (MWh),State annual nonbaseload geothermal net generation (MWh),State annual nonbaseload other fossil net generation (MWh),State annual nonbaseload other unknown/ purchased fuel net generation (MWh),State nonbaseload coal generation percent (resource mix),State nonbaseload oil generation percent (resource mix),State nonbaseload gas generation percent (resource mix),State nonbaseload nuclear generation percent (resource mix),State nonbaseload hydro generation percent (resource mix),State nonbaseload biomass generation percent (resource mix),State nonbaseload wind generation percent (resource mix),State nonbaseload solar generation percent (resource mix),State nonbaseload geothermal generation percent (resource mix),State nonbaseload other fossil generation percent (resource mix),State nonbaseload other unknown/ purchased fuel generation percent (resource mix)
2018,NE,31,"11,072","253,155,259","113,080,876","375,482,999","163,787,483","36,966,216","16,036,884","22,609","10,115","59,651","25,993,715","6,048,323","878,831","26,200,265",--,1.223,1.262,3.227,"1,406.350",0.164,0.024,"1,417.525",--,0.179,0.179,0.471,205.358,0.024,0.003,206.990,--,1.855,1.913,4.894,"2,132.749",0.248,0.036,--,1.850,43.468,1.331,1.836,1.856,51.177,1.443,1.841,5.097,4.043,0.043,4.906,"2,173.720","4,981.456","1,221.943","2,138.150",0.258,0.117,0.022,0.249,0.037,0.023,0.002,0.036,"2,191.331","4,991.352","1,223.165","2,155.140",--,--,0.178,1.425,0.125,0.177,0.180,1.375,0.123,0.177,0.492,0.133,0.004,0.473,209.620,163.326,114.763,205.926,0.025,0.004,0.002,0.024,0.004,1.532,0.000,0.003,211.319,163.650,114.877,207.562,--,--,2.427,2.453,4.713,"2,111.019",0.243,0.035,"2,127.566",--,"23,305,208","12,474","964,790","5,632,140","1,382,073","93,313","5,549,106","27,112",0,0,0,"29,914,612","7,051,604","5,669,531","24,375,785","12,590,431",63.0%,0.0%,2.6%,15.2%,3.7%,0.3%,15.0%,0.1%,0.0%,0.0%,0.0%,80.9%,19.1%,15.3%,65.9%,34.1%,"5,160,039","3,390","920,581",0,0,"9,863",0,0,0,0,0,84.7%,0.1%,15.1%,0.0%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%
2018,NH,33,"4,740","54,740,425","25,456,469","175,994,610","77,942,776","17,063,035","7,783,833","2,342",681,"1,342","2,554,892","1,681,125","222,535","2,609,063",--,0.275,0.175,0.157,299.465,0.099,0.013,305.815,--,0.086,0.053,0.049,93.346,0.031,0.004,95.325,--,0.894,0.570,0.512,975.207,0.321,0.042,--,3.223,2.758,0.089,0.649,3.157,2.135,0.076,0.238,1.569,4.337,0.006,0.389,"2,633.131","2,019.238",869.671,"1,172.229",0.274,0.062,0.017,0.057,0.040,0.012,0.002,0.008,"2,651.832","2,024.278",870.640,"1,175.979",--,--,0.251,0.205,0.012,0.078,0.254,0.142,0.011,0.031,0.122,0.323,0.001,0.047,205.119,150.445,119.771,141.136,0.021,0.005,0.002,0.007,0.003,1.745,0.000,0.001,206.576,150.820,119.904,141.588,--,--,0.827,0.359,0.638,"1,122.776",0.193,0.026,"1,135.289",--,"636,367","177,899","2,991,539","10,061,696","1,354,988","1,433,887","406,659",0,0,0,0,"13,867,502","3,195,534","1,840,546","5,239,692","11,823,343",3.7%,1.0%,17.5%,59.0%,7.9%,8.4%,2.4%,0.0%,0.0%,0.0%,0.0%,81.3%,18.7%,10.8%,30.7%,69.3%,"549,623","128,230","2,586,839",0,0,"577,576",0,0,0,0,0,14.3%,3.3%,67.3%,0.0%,0.0%,15.0%,0.0%,0.0%,0.0%,0.0%,0.0%
2018,NJ,34,"28,415","313,208,182","153,702,997","656,829,460","301,933,311","74,975,549","34,828,424","6,674","3,055","1,798","18,747,569","2,454,444","307,939","18,824,133",--,0.178,0.175,0.048,500.098,0.033,0.004,502.141,--,0.043,0.040,0.011,119.713,0.008,0.001,120.202,--,0.317,0.312,0.085,890.248,0.058,0.007,--,1.249,24.009,0.138,0.230,1.233,24.514,0.139,0.222,1.531,0.280,0.005,0.053,"2,093.017","1,442.912",834.084,870.507,0.230,0.030,0.017,0.023,0.034,0.003,0.002,0.003,"2,108.755","1,444.661",835.016,871.875,--,--,0.122,2.019,0.020,0.033,0.116,2.390,0.020,0.031,0.150,0.024,0.001,0.008,204.979,121.348,119.205,122.865,0.023,0.003,0.002,0.003,0.003,0.563,0.000,0.000,206.520,121.495,119.338,123.058,--,--,0.367,0.342,0.099,938.943,0.039,0.005,941.375,--,"1,193,288","362,365","38,863,100","31,982,106","-79,564","1,462,555","22,596","932,762",0,"212,048","24,295","72,637,201","2,338,349","2,417,913","42,117,650","32,857,900",1.6%,0.5%,51.8%,42.6%,0.0%,1.9%,0.0%,1.2%,0.0%,0.3%,0.0%,96.8%,3.1%,3.2%,56.1%,43.8%,"1,087,570","90,445","19,378,507",0,0,"306,422",0,0,0,"64,804",0,5.2%,0.4%,92.6%,0.0%,0.0%,1.5%,0.0%,0.0%,0.0%,0.3%,0.0%
2018,NM,35,"13,237","251,324,292","120,645,478","320,626,979","147,435,267","32,534,843","14,609,865","17,298","7,809","3,668","21,687,069","3,500,384","499,019","21,805,178",--,1.063,1.069,0.226,"1,333.160",0.108,0.015,"1,340.420",--,0.138,0.129,0.029,172.582,0.014,0.002,173.522,--,1.388,1.395,0.294,"1,739.544",0.140,0.020,--,2.020,15.976,0.644,1.388,1.931,15.938,0.708,1.338,0.540,9.006,0.005,0.294,"2,355.308","2,912.805","1,016.037","1,739.836",0.243,0.118,0.019,0.140,0.035,0.024,0.002,0.020,"2,371.933","2,922.781","1,017.104","1,749.311",--,--,0.178,0.896,0.075,0.138,0.166,0.897,0.079,0.129,0.048,0.505,0.001,0.029,207.266,163.326,118.595,172.626,0.021,0.007,0.002,0.014,0.003,2.646,0.000,0.002,208.729,163.885,118.719,173.566,--,--,1.607,1.540,0.312,"1,880.294",0.159,0.023,"1,891.021",--,"13,401,532","20,737","11,491,510",0,"149,546","21,156","6,091,551","1,346,404","13,138",0,-731,"24,913,048","7,621,796","7,472,250","24,934,204","7,600,639",41.2%,0.1%,35.3%,0.0%,0.5%,0.1%,18.7%,4.1%,0.0%,0.0%,0.0%,76.6%,23.4%,23.0%,76.6%,23.4%,"9,756,313",169,"6,147,665",0,0,"4,955",0,0,0,0,0,61.3%,0.0%,38.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
2018,NV,32,"21,064","227,724,812","116,567,427","321,278,421","161,037,275","39,607,668","19,790,524","10,405","5,813","3,790","14,750,182","1,135,937","144,704","14,785,942",--,0.525,0.587,0.191,744.814,0.029,0.004,746.620,--,0.091,0.100,0.033,129.544,0.005,0.001,129.858,--,0.711,0.795,0.259,"1,008.017",0.039,0.005,--,2.259,0.000,0.566,0.710,2.599,0.000,0.593,0.781,2.638,0.000,0.006,0.230,"2,244.926",0.000,886.544,"1,002.242",0.274,0.000,0.017,0.039,0.040,0.000,0.002,0.005,"2,263.651",0.000,887.470,"1,004.683",--,--,0.211,0.000,0.076,0.092,0.242,0.000,0.079,0.100,0.246,0.000,0.001,0.030,209.629,0.000,118.680,129.390,0.026,0.000,0.002,0.005,0.004,0.000,0.000,0.001,211.378,0.000,118.804,129.705,--,--,0.784,0.856,0.326,"1,054.906",0.049,0.006,"1,058.018",--,"2,485,046","10,245","26,688,612",0,"1,881,266","53,066","312,348","4,686,322","3,461,982",0,"28,782","29,212,684","10,394,984","8,513,718","29,265,750","10,341,918",6.3%,0.0%,67.4%,0.0%,4.7%,0.1%,0.8%,11.8%,8.7%,0.0%,0.1%,73.8%,26.2%,21.5%,73.9%,26.1%,"2,114,027",0,"15,207,115",0,0,"24,410",0,0,0,0,0,12.2%,0.0%,87.7%,0.0%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%
2018,NY,36,"51,892","475,320,037","239,944,395","1,233,177,071","551,317,795","132,500,582","59,122,941","15,441","7,059","5,705","27,632,119","3,818,106","486,087","27,737,892",--,0.233,0.239,0.086,417.087,0.029,0.004,418.683,--,0.065,0.059,0.024,116.267,0.008,0.001,116.712,--,0.550,0.564,0.203,984.990,0.068,0.009,--,1.691,1.494,0.335,0.431,1.608,1.029,0.341,0.402,6.669,0.990,0.049,0.199,"2,043.674","1,341.620",937.997,979.658,0.247,0.035,0.018,0.022,0.036,0.006,0.002,0.003,"2,060.568","1,344.131",939.029,980.995,--,--,0.170,0.141,0.043,0.054,0.157,0.092,0.042,0.049,0.670,0.093,0.006,0.025,205.204,126.161,119.611,121.563,0.025,0.003,0.002,0.003,0.004,1.036,0.000,0.000,206.901,126.397,119.742,121.729,--,--,0.605,0.558,0.305,"1,062.997",0.035,0.004,"1,065.074",--,"690,386","1,590,193","50,810,944","42,919,011","29,199,282","3,027,432","3,980,870","295,016",0,276,"-12,828","95,997,981","36,502,600","7,303,318","56,106,402","76,394,179",0.5%,1.2%,38.3%,32.4%,22.0%,2.3%,3.0%,0.2%,0.0%,0.0%,0.0%,72.4%,27.5%,5.5%,42.3%,57.7%,"688,346","3,478,364","29,500,446",0,0,"512,437",0,0,0,0,0,2.0%,10.2%,86.3%,0.0%,0.0%,1.5%,0.0%,0.0%,0.0%,0.0%,0.0%
2018,OH,39,"48,923","962,026,468","399,813,641","1,172,770,637","487,623,370","126,184,611","51,519,197","53,278","18,072","90,303","83,374,477","15,576,861","2,240,618","83,903,040",--,0.844,0.702,1.431,"1,321.468",0.123,0.018,"1,329.846",--,0.111,0.090,0.188,173.331,0.016,0.002,174.430,--,1.008,0.837,1.708,"1,576.725",0.147,0.021,--,1.602,1.353,0.149,0.986,1.335,1.283,0.169,0.835,2.898,4.986,0.042,1.716,"2,066.324","3,021.363",901.300,"1,585.183",0.246,0.102,0.018,0.148,0.036,0.020,0.002,0.021,"2,083.126","3,029.974",902.306,"1,595.231",--,--,0.159,0.093,0.020,0.109,0.132,0.089,0.021,0.090,0.288,0.344,0.006,0.189,205.011,208.658,118.489,174.504,0.024,0.007,0.002,0.016,0.004,2.812,0.000,0.002,206.678,209.252,118.621,175.610,--,--,1.359,1.202,1.976,"1,772.593",0.169,0.024,"1,784.082",--,"58,726,963","1,315,746","44,214,502","18,315,007","244,019","706,973","1,750,022","119,055",0,"798,493","-6,170","123,364,541","2,820,069","2,576,050","105,756,507","20,428,103",46.5%,1.0%,35.0%,14.5%,0.2%,0.6%,1.4%,0.1%,0.0%,0.6%,0.0%,97.8%,2.2%,2.0%,83.8%,16.2%,"26,520,387","1,148,749","14,537,980",0,0,"149,049",0,0,0,0,0,62.6%,2.7%,34.3%,0.0%,0.0%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%
2018,OK,40,"35,663","516,564,002","279,590,007","784,950,074","381,055,875","86,223,721","41,568,455","23,954","12,720","31,728","38,354,704","4,826,840","673,528","38,515,395",--,0.556,0.612,0.736,889.655,0.056,0.008,893.383,--,0.093,0.091,0.123,148.499,0.009,0.001,149.121,--,0.842,0.927,1.115,"1,347.575",0.085,0.012,--,1.568,30.792,0.523,0.843,1.548,30.791,0.558,0.835,3.541,2.781,0.038,1.109,"2,169.934","1,565.927",999.311,"1,356.952",0.231,0.063,0.021,0.085,0.033,0.013,0.002,0.012,"2,185.651","1,571.293","1,000.493","1,362.574",--,--,0.144,3.212,0.063,0.093,0.141,3.208,0.066,0.091,0.324,0.290,0.005,0.122,198.768,163.326,120.415,149.136,0.021,0.007,0.002,0.009,0.003,2.645,0.000,0.001,200.208,163.885,120.557,149.754,--,--,1.116,1.117,1.610,"1,521.814",0.107,0.015,"1,528.936",--,"14,906,747","17,978","41,612,986",0,"1,899,846","332,717","27,338,228","61,626",0,"53,593",0,"56,591,303","29,632,417","27,732,571","56,924,021","29,299,700",17.3%,0.0%,48.3%,0.0%,2.2%,0.4%,31.7%,0.1%,0.0%,0.1%,0.0%,65.6%,34.4%,32.2%,66.0%,34.0%,"14,484,583","1,094","21,615,498",0,0,"58,717",0,0,0,0,0,40.1%,0.0%,59.8%,0.0%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%
2018,OR,41,"19,174","171,918,575","76,248,952","569,810,988","240,573,164","63,917,832","26,400,197","8,647","4,545","2,839","10,003,898","1,135,570","148,549","10,040,226",--,0.271,0.344,0.089,313.024,0.018,0.002,314.160,--,0.101,0.119,0.033,116.379,0.007,0.001,116.802,--,0.853,1.085,0.280,986.593,0.056,0.007,--,2.583,0.000,0.594,0.728,3.084,0.000,0.796,0.984,3.591,0.000,0.010,0.250,"2,573.351",0.000,924.128,"1,034.923",0.253,0.000,0.016,0.032,0.037,0.000,0.002,0.004,"2,590.667",0.000,925.001,"1,036.900",--,--,0.211,0.000,0.074,0.087,0.211,0.000,0.093,0.109,0.293,0.000,0.001,0.030,209.760,0.000,114.451,123.851,0.021,0.000,0.002,0.004,0.003,0.000,0.000,0.000,211.172,0.000,114.559,124.087,--,--,1.417,1.853,0.608,"1,132.506",0.081,0.011,"1,137.829",--,"1,281,563","3,956","17,922,777",0,"35,442,773","1,071,936","7,447,442","571,696","176,235",0,-545,"19,207,750","44,710,082","9,267,309","20,279,686","43,638,146",2.0%,0.0%,28.0%,0.0%,55.5%,1.7%,11.7%,0.9%,0.3%,0.0%,0.0%,30.1%,69.9%,14.5%,31.7%,68.3%,"1,224,426",0,"6,569,575",0,0,"546,795",0,0,0,0,0,14.7%,0.0%,78.8%,0.0%,0.0%,6.6%,0.0%,0.0%,0.0%,0.0%,0.0%
2018,PA,42,"69,518","1,081,368,003","478,890,700","2,026,039,516","876,293,933","215,390,666","94,435,425","46,962","16,005","70,653","84,463,282","14,715,430","2,064,681","84,954,858",--,0.436,0.339,0.656,784.280,0.068,0.010,788.844,--,0.087,0.067,0.131,156.216,0.014,0.002,157.125,--,0.753,0.586,1.133,"1,354.913",0.118,0.017,--,1.515,3.222,0.191,0.708,1.123,2.238,0.181,0.524,2.989,0.771,0.005,1.132,"2,203.542","1,716.368",846.640,"1,360.700",0.248,0.045,0.016,0.103,0.036,0.007,0.002,0.015,"2,220.499","1,719.547",847.526,"1,367.637",--,--,0.141,0.250,0.027,0.083,0.103,0.183,0.026,0.063,0.278,0.060,0.001,0.133,205.318,133.114,118.951,159.543,0.023,0.004,0.002,0.012,0.003,1.066,0.000,0.002,206.898,133.360,119.075,160.357,--,--,0.999,0.783,1.346,"1,450.207",0.125,0.018,"1,458.637",--,"44,086,284","624,727","76,391,778","83,476,744","3,602,614","3,035,998","3,566,917","62,475",0,"560,585","-22,293","205,117,825","10,268,005","6,665,391","124,677,080","90,708,750",20.5%,0.3%,35.5%,38.8%,1.7%,1.4%,1.7%,0.0%,0.0%,0.3%,0.0%,95.2%,4.8%,3.1%,57.9%,42.1%,"19,929,346","803,999","25,827,814",0,0,"795,802",0,0,0,"140,153",0,42.0%,1.7%,54.4%,0.0%,0.0%,1.7%,0.0%,0.0%,0.0%,0.3%,0.0%
2018,RI,44,"2,547","63,006,180","32,930,691","64,752,934","33,521,037","8,372,772","4,335,823","1,646",858,64,"3,633,191","137,855","14,229","3,637,034",--,0.393,0.396,0.015,867.858,0.016,0.002,868.776,--,0.052,0.052,0.002,115.328,0.002,0.000,115.450,--,0.402,0.405,0.016,888.180,0.017,0.002,--,0.000,49.182,0.413,0.413,0.000,40.188,0.410,0.411,0.000,4.500,0.007,0.008,0.000,"2,546.364",911.688,911.697,0.000,0.103,0.017,0.017,0.000,0.021,0.002,0.002,0.000,"2,555.091",912.652,912.662,--,--,0.000,3.155,0.054,0.054,0.000,3.152,0.054,0.054,0.000,0.289,0.001,0.001,0.000,163.324,119.202,119.202,0.000,0.007,0.002,0.002,0.000,2.644,0.000,0.000,0.000,163.883,119.328,119.328,--,--,0.147,0.141,0.011,906.448,0.017,0.002,907.415,--,0,"75,706","7,894,465",0,"4,100","211,031","158,606","28,866",0,0,0,"7,970,170","402,603","398,503","8,181,202","191,572",0.0%,0.9%,94.3%,0.0%,0.0%,2.5%,1.9%,0.3%,0.0%,0.0%,0.0%,95.2%,4.8%,4.8%,97.7%,2.3%,0,44,"4,860,284",0,0,"44,036",0,0,0,0,0,0.0%,0.0%,99.1%,0.0%,0.0%,0.9%,0.0%,0.0%,0.0%,0.0%,0.0%
2018,SC,45,"33,321","396,153,420","192,001,480","979,441,773","451,219,575","99,322,723","45,762,092","14,405","6,113","8,343","31,312,089","5,902,631","855,006","31,513,267",--,0.290,0.267,0.168,630.512,0.059,0.009,634.563,--,0.073,0.064,0.042,158.081,0.015,0.002,159.096,--,0.658,0.606,0.381,"1,430.208",0.135,0.020,--,1.069,51.342,0.236,0.639,0.982,44.527,0.187,0.558,0.696,11.765,0.043,0.358,"2,047.548","4,475.964",929.906,"1,467.217",0.243,0.157,0.019,0.126,0.035,0.031,0.003,0.018,"2,064.152","4,489.251",931.123,"1,475.830",--,--,0.105,1.873,0.030,0.071,0.096,2.138,0.023,0.062,0.068,0.429,0.005,0.040,200.420,163.326,117.395,162.568,0.024,0.006,0.002,0.014,0.003,2.292,0.000,0.002,202.045,163.810,117.549,163.522,--,--,0.625,0.527,0.337,"1,423.299",0.118,0.017,"1,431.286",--,"19,483,068","343,903","21,653,796","52,716,469","2,308,985","2,264,358",0,"510,494",0,"41,651",0,"94,238,886","5,083,837","2,774,852","43,786,776","55,535,948",19.6%,0.3%,21.8%,53.1%,2.3%,2.3%,0.0%,0.5%,0.0%,0.0%,0.0%,94.9%,5.1%,2.8%,44.1%,55.9%,"11,567,271","3,592","15,267,305",0,0,"407,130",0,0,0,0,0,42.5%,0.0%,56.0%,0.0%,0.0%,1.5%,0.0%,0.0%,0.0%,0.0%,0.0%
2018,SD,46,"5,804","35,590,573","18,260,629","118,591,225","49,620,292","12,616,396","5,200,686","1,374",720,966,"3,260,153","590,136","84,896","3,280,179",--,0.218,0.277,0.153,516.812,0.047,0.007,519.987,--,0.077,0.079,0.054,183.203,0.017,0.002,184.329,--,0.782,0.994,0.550,"1,855.812",0.168,0.024,--,0.854,22.918,0.617,0.782,0.912,18.033,0.648,0.817,0.814,11.332,0.009,0.550,"2,253.263","3,751.105","1,057.202","1,855.812",0.242,0.152,0.019,0.168,0.035,0.030,0.002,0.024,"2,269.831","3,763.957","1,058.239","1,867.212",--,--,0.079,0.998,0.069,0.077,0.084,0.957,0.068,0.079,0.076,0.493,0.001,0.054,209.760,163.326,118.926,183.203,0.023,0.007,0.002,0.017,0.003,2.646,0.000,0.002,211.303,163.885,119.043,184.329,--,--,0.777,0.816,0.373,"1,596.954",0.118,0.017,"1,604.877",--,"2,339,337","6,396","1,167,719",0,"6,266,270",0,"2,835,002","1,672",0,0,0,"3,513,452","9,102,944","2,836,674","3,513,452","9,102,944",18.5%,0.1%,9.3%,0.0%,49.7%,0.0%,22.5%,0.0%,0.0%,0.0%,0.0%,27.8%,72.2%,22.5%,27.8%,72.2%,"807,948","1,493","1,017,749",0,0,0,0,0,0,0,0,44.2%,0.1%,55.7%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
2018,TN,47,"28,022","347,340,876","168,590,254","821,455,175","371,377,336","81,539,018","36,741,805","14,859","4,858","14,837","30,315,552","5,691,337","828,135","30,510,086",--,0.364,0.264,0.364,743.584,0.070,0.010,748.355,--,0.086,0.058,0.085,174.558,0.016,0.002,175.678,--,0.838,0.608,0.836,"1,708.826",0.160,0.023,--,1.145,33.819,0.307,0.830,0.761,33.762,0.245,0.568,1.214,3.124,0.147,0.810,"2,159.982","1,771.915","1,045.909","1,738.287",0.244,0.071,0.025,0.161,0.036,0.014,0.003,0.023,"2,176.720","1,777.942","1,047.393","1,749.251",--,--,0.108,3.140,0.036,0.084,0.070,3.138,0.029,0.057,0.114,0.290,0.017,0.082,203.428,164.492,122.445,176.796,0.023,0.007,0.003,0.016,0.003,2.645,0.000,0.002,205.004,165.051,122.618,177.911,--,--,0.659,0.524,0.671,"1,712.503",0.153,0.022,"1,722.902",--,"20,966,713","121,672","13,390,688","36,176,382","9,672,881","982,447","41,009","167,594",0,"19,380",253,"70,675,087","10,863,931","1,191,050","35,481,152","46,057,866",25.7%,0.1%,16.4%,44.4%,11.9%,1.2%,0.1%,0.2%,0.0%,0.0%,0.0%,86.7%,13.3%,1.5%,43.5%,56.5%,"14,976,216","1,584","11,864,234",0,0,"294,376",0,0,0,0,0,55.2%,0.0%,43.7%,0.0%,0.0%,1.1%,0.0%,0.0%,0.0%,0.0%,0.0%
2018,TX,48,"191,885","3,018,377,984","1,513,365,448","4,180,721,467","1,999,242,080","476,834,936","226,944,838","144,294","69,788","213,361","233,425,577","32,819,522","4,606,426","234,522,179",--,0.605,0.615,0.895,979.062,0.069,0.010,983.662,--,0.096,0.092,0.141,154.670,0.011,0.002,155.396,--,0.811,0.825,1.200,"1,312.730",0.092,0.013,--,1.346,3.648,0.563,0.810,1.315,3.906,0.565,0.790,3.724,10.213,0.007,1.204,"2,254.900","2,274.302",883.700,"1,320.989",0.253,0.057,0.016,0.092,0.037,0.010,0.002,0.013,"2,272.211","2,278.554",884.592,"1,327.145",--,--,0.125,0.261,0.076,0.095,0.121,0.269,0.074,0.092,0.345,0.730,0.001,0.142,209.143,162.483,118.692,155.639,0.023,0.004,0.002,0.011,0.003,1.360,0.000,0.002,210.749,162.787,118.812,156.364,--,--,0.858,0.823,1.168,"1,298.884",0.085,0.012,"1,304.509",--,"111,722,643","129,313","239,212,717","41,185,739","1,126,378","1,590,082","75,683,313","3,205,647",0,"2,528,335","450,771","395,229,518","81,605,420","80,479,042","355,633,860","121,201,077",23.4%,0.0%,50.2%,8.6%,0.2%,0.3%,15.9%,0.7%,0.0%,0.5%,0.1%,82.9%,17.1%,16.9%,74.6%,25.4%,"50,351,991","154,932","125,688,897",0,0,"405,280",0,0,0,"2,060,401",0,28.2%,0.1%,70.4%,0.0%,0.0%,0.2%,0.0%,0.0%,0.0%,1.2%,0.0%
